Company,Funding ($M),OTE,Title,Segment,HQ,Remote,RepVue,Industry,Job Posting URL,Date Added,Posted,Location,Status
SentiLink,,,"Enterprise Account Executive, Healthcare",Ent,,Y,,,https://jobs.ashbyhq.com/sentilink/73c4b62c-da0c-447d-a0c2-5ff5f0d413cd,2026-08-26,2026-05-28,Remote,Verified
SentiLink,,,"Enterprise Account Executive, Insurance",Ent,,Y,,,https://jobs.ashbyhq.com/sentilink/9eba4d1c-1744-4d30-b21f-e12f3afaef19,2026-08-26,2026-06-17,Remote,Verified
SentiLink,,,"Enterprise Account Executive, Retail Energy",Ent,,Y,,,https://jobs.ashbyhq.com/sentilink/a642ca6f-a954-410e-be0b-212bcc0957b1,2026-08-26,2026-06-09,Remote,Verified
SentiLink,,,"Enterprise Account Executive, Utilities",Ent,,Y,,,https://jobs.ashbyhq.com/sentilink/290137cc-e061-4c53-adef-8b951a9e3508,2026-08-26,2026-08-12,Remote,Verified
SentiLink,,,"Strategic Account Executive, Financial Services",Ent,,Y,,,https://jobs.ashbyhq.com/sentilink/0e9c8c3f-ae73-43e7-b882-1a42af518973,2026-08-26,2026-01-06,Remote,Verified
Skydio,,,Inside Sales Representative - National Security (NatSec),Unspec,,Y,,,https://jobs.ashbyhq.com/skydio/cf8a0944-641d-4f89-89bb-af2675b4e3c8,2026-08-26,2026-07-20,Remote,Verified
Socket.dev,,"$300,000 (base or OTE not stated)",Enterprise Account Executive,Ent,,Y,,,https://jobs.ashbyhq.com/socket/62b025f9-bd03-4637-8690-9a71d4d7acf5,2026-08-26,2025-09-29,Remote,Verified
Turquoise Health,,"$245,000-$285,000 (base or OTE not stated)","Senior Enterprise Account Executive, Employer",Ent,,Y,,,https://jobs.ashbyhq.com/turquoise-health/b5b0b20b-c416-45fd-a0f6-6742026ebea7,2026-08-26,2026-07-23,Remote,Verified
Turquoise Health,,"$245,000-$285,000 (base or OTE not stated)","Senior Enterprise Account Executive, Life Sciences",Ent,,Y,,,https://jobs.ashbyhq.com/turquoise-health/d7d88247-9ee6-4a4f-814d-71bff76025f4,2026-08-26,2026-07-22,Remote,Verified
Turquoise Health,,"$245,000-$285,000 (base or OTE not stated)","Senior Enterprise Account Executive, Provider Sales",Ent,,Y,,,https://jobs.ashbyhq.com/turquoise-health/44caa92a-0481-411e-8fbc-94cb68d0208e,2026-08-26,2026-07-22,Remote,Verified
Vantage,,"$160,000-$320,000 (base or OTE not stated)",Enterprise Account Executive,Ent,,Y,,,https://jobs.ashbyhq.com/vantage/e0e069f8-659b-4783-89c8-21a5b9f9d72e,2026-08-26,2026-08-05,Remote,Verified
Wonderschool,,"$100,000-$200,000 base",Government Account Executive,Unspec,,Y,,,https://job-boards.greenhouse.io/wonderschool/jobs/7628435003,2026-08-26,2026-02-11,Remote,Verified
Wonderschool,,,Sales Representative - Providers,Unspec,,Y,,,https://job-boards.greenhouse.io/wonderschool/jobs/7849342003,2026-08-26,2026-08-11,Remote,Verified
Wonderschool,,"$75,000 base",Small Business Account Executive,SMB,,Y,,,https://job-boards.greenhouse.io/wonderschool/jobs/7725029003,2026-08-26,2026-06-14,Remote,Verified
Wrapbook,,"$90,000-$145,000 (base or OTE not stated)","Mid-Market Account Executive, Film & Television",MM,,Y,,,https://jobs.ashbyhq.com/wrapbook/94994c4a-c825-4e90-89b0-e3e876b34cb9,2026-08-26,2026-08-19,Remote,Verified
Catio,,,Founding Account Executive,Ent,"Palo Alto, CA",Y,,B2B SaaS - devtools/infra (architecture IDE / engineering intelligence),https://jobs.ashbyhq.com/catio/ef018ed5-d161-4057-98c1-de74c7fa0b47,2026-08-26,2026-03-14,Remote,Verified
Material Security,,,Mid-Market Account Executive,MM,,Y,,,https://jobs.ashbyhq.com/materialsecurity/4e71b808-f2ec-435d-af43-d7176dd1bce0,2026-08-27,2026-08-26,Remote,Verified
Pivotal Health,,"$350,000-$400,000",Enterprise Sales Executive (Central),Ent,,Y,,Healthcare SaaS - revenue cycle / IDR platform,https://jobs.ashbyhq.com/pivotal-health/60493e15-a707-4ad5-9d31-4378970fd5fa,2026-08-27,2026-06-06,Remote,Verified
Freenome,,"$175,000-$210,000",Strategic Account Executive (Pacific Northwest),Ent,,Y,,,https://job-boards.greenhouse.io/freenome/jobs/8398780002,2026-08-27,2026-01-30,Remote,Verified
Braintrust Data,,,Strategic Account Executive (Central Region),Ent,,Y,,,https://jobs.ashbyhq.com/Braintrust/1eff314f-8261-484b-9ead-e44646d79003,2026-08-28,2026-04-21,Remote,Verified
Squint,,"$120,000-$140,000",Enterprise Sales Representative,Ent,"San Francisco, CA",Y,,Physical AI - spatial computing,https://jobs.ashbyhq.com/squint.ai/d1270c32-8c10-4ead-be71-711880e6287e,2026-08-28,,Remote,Verified
Northflank,24,"$200,000-$250,000",Account Executive,,"London, UK",Y,,devtools - cloud application deployment platform,https://jobs.ashbyhq.com/northflank.com/ab4a4840-1bac-4555-a94b-b0e4fd025177,2026-08-28,2024-12-11,Remote,Verified
Velocity,,"$280,000-$310,000 OTE",Enterprise Account Executive,Ent,London,Y,,Fintech - payments / treasury,https://jobs.ashbyhq.com/velocity/2a62df08-e3c0-48ec-9319-635f3ac7354d,2026-08-28,2026-08-04,Remote,Verified
Descript,,"$100,000-$125,000 base",Account Executive,Ent,,Y,,,https://boards.greenhouse.io/descript/jobs/7809984003?gh_jid=7809984003,2026-08-28,2026-08-28,Remote,Verified
Matter Labs,,,"Account Executive, Institutional Sales",Unspec,,Y,,,https://jobs.ashbyhq.com/matter-labs/161344b7-b086-483b-af0e-3c57f0b07c4b,2026-08-28,2026-08-28,Remote,Verified
Trimble,,,"Account Executive, Mid Market, New Logo",MM,"Sunnyvale, CA",Y,,B2B SaaS - construction/AECO field technology,https://trimblecareers.trimble.com/careers/job/171828065141-account-executive-mid-market-new-logo-us-remote-tx,2026-08-29,,Remote,Needs check
Eve,,"$340,000-$384,000 OTE",Strategic Account Executive,Ent,,Y,,,https://job-boards.greenhouse.io/eve/jobs/4204363009,2026-08-29,2026-03-31,Remote,Verified
Bastion,,"$150,000-$200,000 (base or OTE not stated)",Founding Account Executive,Unspec,,Y,,,https://jobs.ashbyhq.com/Bastion/376f0c70-ffe9-4533-b829-67e8355656a0,2026-08-29,2026-08-29,Remote,Verified
Truv,,"$140,000-$160,000 base","Account Executive, Mortgage",Unspec,,Y,,fintech / income & employment verification,https://jobs.lever.co/truv/695327e4-d142-486e-b0de-661c973026cb,2026-08-29,2026-07-06,Remote,Verified
Finout,,"$300,000-$350,000",Enterprise Account Executive,Ent,,Y,,FinOps / cloud cost management,https://jobs.ashbyhq.com/finout/6b42daed-1320-4aa9-ba4e-06fb1dc414b8,2026-08-29,2026-08-20,Remote,Verified
Finout,,"$300,000-$350,000",Enterprise Account Executive,Ent,,Y,,FinOps / cloud cost management,https://jobs.ashbyhq.com/finout/b22ebd7a-7f39-48a1-a743-98120f12c10f,2026-08-29,2026-07-21,Denver,Verified
Broccoli AI,,"$220,000-$260,000 base","Account Executive, Mid-Market",MM,"San Francisco, CA",Y,,AI agents / field service automation,https://jobs.ashbyhq.com/broccoli/f7d90a19-587a-476c-9c08-9e11f13207a0,2026-08-29,2026-07-27,Remote,Verified
Optimal AI,,,Founding Account Executive,,,Y,,AI / devtools - code quality and security for AI-generated code,https://jobs.ashbyhq.com/Optimal%20AI/7b43b426-5263-42dc-b7ed-88c64d4bcf1c,2026-08-29,2026-05-29,Remote,Verified
GC AI,60,"$250,000-$300,000",Strategic Account Executive,Ent,"San Francisco, CA",Y,,B2B SaaS - legal AI,https://jobs.ashbyhq.com/gc-ai/64cc3984-55c5-452c-9f6d-8afb7b8c8082,2026-08-30,,Remote,Needs check
Maxima,,,Account Executive,MM/Ent,"San Mateo, CA",Y,,B2B SaaS - agentic AI accounting,https://jobs.ashbyhq.com/maxima/7bb4b50b-53a5-46ce-b1b9-8f91ce042085,2026-08-30,2025-11-07,Remote,Verified
